frame,L_thumb_x,L_thumb_y,L_thumb_z,L_index_x,L_index_y,L_index_z,L_middle_x,L_middle_y,L_middle_z,L_ring_x,L_ring_y,L_ring_z,L_pinky_x,L_pinky_y,L_pinky_z,R_thumb_x,R_thumb_y,R_thumb_z,R_index_x,R_index_y,R_index_z,R_middle_x,R_middle_y,R_middle_z,R_ring_x,R_ring_y,R_ring_z,R_pinky_x,R_pinky_y,R_pinky_z
181,0.5814069509506226,0.7438212037086487,-0.014603364281356335,0.664501428604126,0.5764657258987427,-0.02929188311100006,0.7137146592140198,0.5708290338516235,-0.02795194275677204,0.7525944709777832,0.6094455718994141,-0.030779602006077766,0.7932770848274231,0.7160030007362366,-0.021942270919680595,0.24150122702121735,0.7521025538444519,-0.027086110785603523,0.16310973465442657,0.5645280480384827,-0.05987626314163208,0.10748209059238434,0.5412368178367615,-0.0628044381737709,0.07334747910499573,0.5795682072639465,-0.04949113726615906,0.04141213744878769,0.6649722456932068,-0.030818931758403778
182,0.5806003212928772,0.7476330399513245,-0.008079081773757935,0.6651351451873779,0.5782644152641296,-0.014919099397957325,0.7155393362045288,0.5742990970611572,-0.01425928995013237,0.7535398006439209,0.61085045337677,-0.020896364003419876,0.794364333152771,0.7196180820465088,-0.01340670045465231,0.24321633577346802,0.7533474564552307,-0.017786802724003792,0.1659570336341858,0.5635432004928589,-0.0452842116355896,0.10666389018297195,0.538214921951294,-0.04976328834891319,0.0769924595952034,0.5803059935569763,-0.034848421812057495,0.04634200036525726,0.6647024154663086,-0.014563540928065777
183,0.5805056095123291,0.7480553984642029,-0.004857982974499464,0.6674813628196716,0.575711727142334,-0.010492786765098572,0.7186180353164673,0.5730738639831543,-0.0112838726490736,0.7561022639274597,0.6109962463378906,-0.018215583637356758,0.7972851991653442,0.7199192643165588,-0.00995040312409401,0.2430904507637024,0.7544749975204468,-0.02667718566954136,0.16703566908836365,0.5643711686134338,-0.0558820404112339,0.10560829937458038,0.5433405637741089,-0.05623941868543625,0.07697348296642303,0.5847568511962891,-0.043415799736976624,0.04729105532169342,0.6674792766571045,-0.02727525494992733
184,0.5803602933883667,0.7463333010673523,0.00584306288510561,0.669417142868042,0.5756574869155884,-0.0039387596771121025,0.7195345759391785,0.5729178190231323,-0.005724367219954729,0.7583388090133667,0.6113296747207642,-0.009288070723414421,0.7980299592018127,0.7190114259719849,0.00018027942860499024,0.2416418492794037,0.7582025527954102,-0.04104188084602356,0.166283518075943,0.568332314491272,-0.06487040966749191,0.10533010214567184,0.5435500144958496,-0.06647121161222458,0.07370464503765106,0.5826331377029419,-0.05697742849588394,0.047777436673641205,0.665518581867218,-0.04759448766708374
185,0.5801370143890381,0.7471364736557007,-0.008537443354725838,0.6692652702331543,0.5744794607162476,-0.017982441931962967,0.7196148037910461,0.5734645128250122,-0.0170187558978796,0.7575517296791077,0.6111401915550232,-0.020514652132987976,0.7980124354362488,0.7183360457420349,-0.01141452882438898,0.2418191283941269,0.7559667825698853,-0.03618103265762329,0.16668978333473206,0.5681750774383545,-0.06371884047985077,0.10531041026115417,0.5407685041427612,-0.06831176578998566,0.07401594519615173,0.5831578969955444,-0.05342801287770271,0.04729878902435303,0.6658182144165039,-0.03961886093020439
186,0.5801577568054199,0.7465869188308716,-0.011038130149245262,0.6688973307609558,0.5755780339241028,-0.019810358062386513,0.7183184623718262,0.5719442367553711,-0.019772188737988472,0.7547702789306641,0.6090601682662964,-0.02421213872730732,0.7969452142715454,0.7190968990325928,-0.01566929928958416,0.24136775732040405,0.7568420171737671,-0.036894381046295166,0.16661155223846436,0.5685620903968811,-0.06143873557448387,0.10535812377929688,0.5409039258956909,-0.06467253714799881,0.07392662763595581,0.5824202299118042,-0.05337652191519737,0.04754822701215744,0.6646508574485779,-0.04274874925613403
187,0.5799686908721924,0.7471028566360474,-0.0092744966968894,0.6682929396629333,0.574897289276123,-0.017459670081734657,0.7184658050537109,0.5716590881347656,-0.01785341277718544,0.7538400888442993,0.6095086336135864,-0.02371968701481819,0.7970708608627319,0.7212519645690918,-0.01572430692613125,0.24220629036426544,0.7553266286849976,-0.037420667707920074,0.16731664538383484,0.569448709487915,-0.06249800696969032,0.10547642409801483,0.5402449369430542,-0.06598854064941406,0.07440295815467834,0.5815336108207703,-0.05587758496403694,0.04946918785572052,0.663663387298584,-0.046295419335365295
188,0.5803191661834717,0.746734082698822,-0.005538787227123976,0.6672598719596863,0.5750732421875,-0.016544325277209282,0.7178770303726196,0.5721192359924316,-0.01680939644575119,0.7546968460083008,0.6102376580238342,-0.02111893892288208,0.7970649600028992,0.7206761837005615,-0.012535087764263153,0.24251136183738708,0.7575305104255676,-0.035858478397130966,0.16844883561134338,0.5678656101226807,-0.06227422505617142,0.10620508342981339,0.5401409864425659,-0.06690137088298798,0.0752987489104271,0.5815231800079346,-0.05582746863365173,0.04970253258943558,0.6627154350280762,-0.045576199889183044
189,0.58100825548172,0.74667888879776,-0.006484387908130884,0.667412519454956,0.5746383666992188,-0.017009375616908073,0.7179873585700989,0.572606086730957,-0.01698223315179348,0.7537947297096252,0.6104533672332764,-0.021921634674072266,0.7970854640007019,0.7202553749084473,-0.01382193248718977,0.2429630309343338,0.756909966468811,-0.03556269034743309,0.16888533532619476,0.5686597228050232,-0.06245329976081848,0.1067967414855957,0.5393438339233398,-0.06773146241903305,0.07532503455877304,0.5808383226394653,-0.05534892529249191,0.04941467195749283,0.6617810726165771,-0.04374409839510918
190,0.5818493366241455,0.7454971075057983,-0.005976288579404354,0.6672993898391724,0.5764685869216919,-0.016838671639561653,0.7179700136184692,0.5722211599349976,-0.016932224854826927,0.7529256343841553,0.6103381514549255,-0.021699590608477592,0.796829879283905,0.718925952911377,-0.013543729670345783,0.24292311072349548,0.7566513419151306,-0.036447614431381226,0.16977259516716003,0.5681068897247314,-0.062478434294462204,0.10724111646413803,0.5396438837051392,-0.06620025634765625,0.07607156783342361,0.5806639790534973,-0.054842542856931686,0.05006519705057144,0.6620780229568481,-0.043944064527750015
191,0.5821174383163452,0.745812177658081,-0.005105522461235523,0.6672173738479614,0.5792298913002014,-0.013767888769507408,0.7171390652656555,0.5731513500213623,-0.014342054724693298,0.7512331604957581,0.6110714673995972,-0.020987525582313538,0.7966189384460449,0.7197431921958923,-0.013251069001853466,0.24329349398612976,0.7547619938850403,-0.032687149941921234,0.17212852835655212,0.568712055683136,-0.061419177800416946,0.10680662095546722,0.5382596850395203,-0.06787252426147461,0.07758988440036774,0.5809529423713684,-0.05237745866179466,0.05098368972539902,0.6629774570465088,-0.0369827002286911
192,0.58306884765625,0.745063304901123,-0.007564486935734749,0.6667500138282776,0.5813325643539429,-0.019726676866412163,0.7158417701721191,0.5720840692520142,-0.019425416365265846,0.7503864765167236,0.6126528382301331,-0.02401333674788475,0.7967499494552612,0.7184645533561707,-0.015961993485689163,0.2437528669834137,0.7550318241119385,-0.03646814450621605,0.1736200600862503,0.5691981315612793,-0.06537093222141266,0.10888399183750153,0.539778470993042,-0.07100768387317657,0.08065927028656006,0.5825926661491394,-0.05606495589017868,0.051956549286842346,0.6643739938735962,-0.0406535267829895
193,0.5834052562713623,0.7457361221313477,-0.006093171425163746,0.6655264496803284,0.5837685465812683,-0.015007148496806622,0.7153466939926147,0.5744351148605347,-0.014417534694075584,0.7508951425552368,0.6121790409088135,-0.020332248881459236,0.7955202460289001,0.7181588411331177,-0.012724556028842926,0.24429801106452942,0.755728542804718,-0.03673235699534416,0.17584793269634247,0.5687330961227417,-0.06515270471572876,0.11034998297691345,0.5400152206420898,-0.07103895395994186,0.08274614810943604,0.5820932984352112,-0.05804147198796272,0.05318432301282883,0.6642676591873169,-0.04498476907610893
194,0.583815336227417,0.7464492321014404,-0.006285855080932379,0.6652469635009766,0.5856750011444092,-0.014746186323463917,0.713866114616394,0.5746942758560181,-0.014768186956644058,0.750604510307312,0.6120266318321228,-0.02077174000442028,0.7948312163352966,0.7176880836486816,-0.013060776516795158,0.2444082349538803,0.755625307559967,-0.03560428321361542,0.17927409708499908,0.5723932385444641,-0.0657331794500351,0.11252885311841965,0.5419270992279053,-0.07156768441200256,0.08605740964412689,0.5806182026863098,-0.05801516771316528,0.055207714438438416,0.6618672609329224,-0.0438602939248085
195,0.5845407843589783,0.7457273602485657,0.0008110679336823523,0.6629055142402649,0.5886209011077881,-0.008101477287709713,0.7104843258857727,0.5762150883674622,-0.008592762984335423,0.7477248907089233,0.6081448793411255,-0.01602785661816597,0.7924961447715759,0.7163608074188232,-0.00897528138011694,0.24541674554347992,0.7561030387878418,-0.028419900685548782,0.18048711121082306,0.5736442804336548,-0.056882593780756,0.1153310015797615,0.5444045662879944,-0.06189730390906334,0.08924543857574463,0.5822687745094299,-0.04909645393490791,0.05840001255273819,0.6592581868171692,-0.03207656368613243
196,0.5847113728523254,0.7447675466537476,0.006666913162916899,0.661536693572998,0.589353621006012,-0.005350388586521149,0.7072110772132874,0.5727541446685791,-0.00816955417394638,0.7440277338027954,0.6070362329483032,-0.015294241718947887,0.7929819822311401,0.7140502333641052,-0.0075728436931967735,0.24661895632743835,0.7578051090240479,-0.02634364366531372,0.17910240590572357,0.5775872468948364,-0.0611666701734066,0.11546251177787781,0.5473549962043762,-0.06673821806907654,0.08926808834075928,0.5840804576873779,-0.05412480980157852,0.05899210274219513,0.6593632698059082,-0.036183442920446396
197,0.5847328901290894,0.745324432849884,0.0012059940490871668,0.6588019132614136,0.5920587778091431,-0.008084489963948727,0.7057419419288635,0.5723594427108765,-0.01284785196185112,0.7400580048561096,0.6038609743118286,-0.02068912237882614,0.7908206582069397,0.7046574354171753,-0.01387720461934805,0.24571727216243744,0.7570496797561646,-0.02562953345477581,0.17939361929893494,0.580740749835968,-0.0683000311255455,0.1168527901172638,0.5481452941894531,-0.07358795404434204,0.09096701443195343,0.5852214097976685,-0.058442793786525726,0.058656953275203705,0.6606109142303467,-0.03584814816713333
198,0.5864013433456421,0.746416449546814,-0.00010172733891522512,0.6570256352424622,0.5943670868873596,-0.00785250123590231,0.7033382058143616,0.5732039213180542,-0.013787005096673965,0.7393480539321899,0.6047256588935852,-0.022112300619482994,0.7891300320625305,0.7009093761444092,-0.014788368716835976,0.24489682912826538,0.7568762898445129,-0.03480999916791916,0.17982318997383118,0.5829545259475708,-0.07596560567617416,0.11846121400594711,0.549470841884613,-0.07842418551445007,0.09293423593044281,0.5841145515441895,-0.06329169124364853,0.05977924168109894,0.6596053242683411,-0.04272656887769699
199,0.5868832468986511,0.7490828037261963,-0.007177579216659069,0.6566219925880432,0.5977717638015747,-0.016745703294873238,0.701948881149292,0.5719285607337952,-0.02072700671851635,0.739197313785553,0.6041092872619629,-0.027421481907367706,0.789171576499939,0.6970841288566589,-0.021090710535645485,0.24319502711296082,0.7567660212516785,-0.042858123779296875,0.17817197740077972,0.5859854817390442,-0.07676421850919724,0.11928218603134155,0.5522798299789429,-0.07781986147165298,0.09455618262290955,0.5842524766921997,-0.06633952260017395,0.05899300426244736,0.6610276103019714,-0.05447531118988991
200,0.5887843370437622,0.7516888380050659,-0.0012447347398847342,0.6538240313529968,0.6020278930664062,-0.012749762274324894,0.6991623640060425,0.5743682384490967,-0.019574591889977455,0.738971471786499,0.6025886535644531,-0.02337309904396534,0.7892299890518188,0.6932510733604431,-0.015652615576982498,0.24183130264282227,0.7583482265472412,-0.024414939805865288,0.17787039279937744,0.5869861841201782,-0.06306339055299759,0.11993513256311417,0.5557631254196167,-0.06595388799905777,0.09509827196598053,0.5854568481445312,-0.05005384981632233,0.0592370480298996,0.6598712205886841,-0.02932155132293701
201,0.5905818939208984,0.7548709511756897,-0.00133066950365901,0.6563102006912231,0.600240170955658,-0.013516201637685299,0.7013857960700989,0.5768242478370667,-0.018242422491312027,0.741156280040741,0.6037023067474365,-0.021320052444934845,0.7911646962165833,0.6939512491226196,-0.012988859787583351,0.24292171001434326,0.771510124206543,-0.02410823293030262,0.17755091190338135,0.589614748954773,-0.0584220252931118,0.12014416605234146,0.5571578741073608,-0.06122701242566109,0.09501324594020844,0.5864477157592773,-0.04570557549595833,0.059003062546253204,0.6607185006141663,-0.02567550353705883
202,0.5921066999435425,0.759146511554718,3.683760223793797e-05,0.6561946868896484,0.602554440498352,-0.011733988299965858,0.7030604481697083,0.5773700475692749,-0.016784531995654106,0.741973876953125,0.6052921414375305,-0.02040497586131096,0.7913618087768555,0.6937859654426575,-0.01123733352869749,0.24483640491962433,0.7829905152320862,-0.0412285141646862,0.1784302145242691,0.5941323041915894,-0.06230482459068298,0.1207135021686554,0.5576685667037964,-0.06375335901975632,0.0935385674238205,0.5861353874206543,-0.053378742188215256,0.05510526895523071,0.6607916355133057,-0.04206663742661476
203,0.5912982225418091,0.7661647796630859,0.004222695715725422,0.6553556323051453,0.6063115000724792,-0.0033023653086274862,0.7018272280693054,0.5805143713951111,-0.007874350063502789,0.7403115034103394,0.6078222990036011,-0.014178563840687275,0.7926813960075378,0.6918513774871826,-0.006652891635894775,0.24290481209754944,0.7957140207290649,-0.04366425797343254,0.17830336093902588,0.5968490242958069,-0.0623105987906456,0.12245389074087143,0.560092568397522,-0.06330539286136627,0.09369278699159622,0.5884207487106323,-0.053015656769275665,0.05111360549926758,0.6638622879981995,-0.04102589562535286
204,0.5920491218566895,0.7708181738853455,-0.011540357954800129,0.6562842130661011,0.6134585738182068,-0.019569242373108864,0.7008817791938782,0.5863668918609619,-0.02157736010849476,0.7399969100952148,0.6086054444313049,-0.029025543481111526,0.7935051321983337,0.6954039335250854,-0.02396891824901104,0.2419077754020691,0.806237518787384,-0.04363368824124336,0.1783253401517868,0.6023555397987366,-0.05546851083636284,0.12708988785743713,0.5648653507232666,-0.05365501344203949,0.09261184930801392,0.5925918817520142,-0.04694593697786331,0.04739392548799515,0.6652411222457886,-0.037701934576034546
205,0.5914889574050903,0.7789410352706909,-0.004912806674838066,0.6585941910743713,0.6234767436981201,-0.012535418383777142,0.7016449570655823,0.591526210308075,-0.019105860963463783,0.7401009798049927,0.6144374012947083,-0.026200560852885246,0.7935853004455566,0.7016602158546448,-0.019218655303120613,0.23881778120994568,0.812119722366333,-0.040916137397289276,0.17524999380111694,0.6071505546569824,-0.04563678056001663,0.13265608251094818,0.5768134593963623,-0.03881101682782173,0.09388703852891922,0.6010284423828125,-0.033996835350990295,0.041525699198246,0.6706520318984985,-0.02736750990152359
206,0.5910995006561279,0.7864776849746704,-0.0001869111874839291,0.6557601690292358,0.6328701972961426,-0.002742558717727661,0.6997144222259521,0.5989639759063721,-0.013252664357423782,0.7360630035400391,0.6190699934959412,-0.020158354192972183,0.7946328520774841,0.7074999213218689,-0.01408558338880539,0.23469656705856323,0.8209361433982849,-0.05089867487549782,0.17347384989261627,0.614449143409729,-0.06544024497270584,0.14156539738178253,0.5908800363540649,-0.05653038248419762,0.09624218940734863,0.6027473211288452,-0.05202554166316986,0.039150044322013855,0.6762256026268005,-0.04617791250348091
207,0.5912485718727112,0.7901983857154846,0.011055896058678627,0.6542773842811584,0.6425514817237854,0.01032891497015953,0.6963253021240234,0.6049162149429321,-0.00979659240692854,0.7346557974815369,0.626590371131897,-0.013429608196020126,0.7946687340736389,0.7096382975578308,-0.007736282888799906,0.23383787274360657,0.8287072777748108,-0.03243495896458626,0.17383210361003876,0.6244237422943115,-0.0430486761033535,0.14407986402511597,0.6106956005096436,-0.03716510534286499,0.10285503417253494,0.6143124103546143,-0.03755556419491768,0.03717874735593796,0.677106499671936,-0.034411266446113586
208,0.5910534262657166,0.7927473187446594,0.007698469795286655,0.6535122990608215,0.6534359455108643,0.004498882684856653,0.6941169500350952,0.60833340883255,-0.02028222754597664,0.7347326874732971,0.6290629506111145,-0.02340313233435154,0.794881284236908,0.7106682658195496,-0.016431044787168503,0.2328951507806778,0.8366194367408752,-0.047670233994722366,0.1734136939048767,0.634087324142456,-0.05781412124633789,0.14880113303661346,0.6219636797904968,-0.05134769529104233,0.10771933943033218,0.6232184171676636,-0.05235019698739052,0.039008527994155884,0.6789411306381226,-0.051239047199487686
209,0.5918814539909363,0.798833966255188,0.0011242053005844355,0.6502405405044556,0.657265841960907,-0.0028209101874381304,0.6890659332275391,0.6091670989990234,-0.02691246196627617,0.7322892546653748,0.6321920156478882,-0.029883941635489464,0.7956341505050659,0.7113282680511475,-0.022566229104995728,0.2322109341621399,0.8382897973060608,-0.027287429198622704,0.17282697558403015,0.6365029811859131,-0.028776908293366432,0.1499142199754715,0.6343418955802917,-0.02425328828394413,0.10780882835388184,0.6359351873397827,-0.027477577328681946,0.04113613814115524,0.6851887702941895,-0.0277717262506485
210,0.5914404392242432,0.8029987215995789,-0.000862353015691042,0.6455768346786499,0.663043200969696,-0.003147289389744401,0.6874585151672363,0.6126476526260376,-0.02690616436302662,0.7327278852462769,0.6335261464118958,-0.029903165996074677,0.7954857349395752,0.7134072184562683,-0.02122437208890915,0.23243270814418793,0.8467017412185669,-0.04596010968089104,0.17100593447685242,0.640791654586792,-0.05068556219339371,0.1495497077703476,0.6362228393554688,-0.0438833124935627,0.11093144118785858,0.6412863731384277,-0.04450066387653351,0.04148555546998978,0.684615433216095,-0.04331759735941887
211,0.5931155681610107,0.8040904998779297,0.003380376612767577,0.6482904553413391,0.662514865398407,0.0017007370479404926,0.6869279146194458,0.6140744686126709,-0.02072717435657978,0.7333678007125854,0.6354224681854248,-0.025266902521252632,0.7964979410171509,0.7161304950714111,-0.018535397946834564,0.23071157932281494,0.8474242091178894,-0.02719414047896862,0.17014819383621216,0.6416895985603333,-0.02861553430557251,0.14963175356388092,0.6381556987762451,-0.02489514648914337,0.10736066848039627,0.6415784955024719,-0.02751217968761921,0.040186963975429535,0.6905540227890015,-0.02719838358461857
212,0.594712495803833,0.8067080974578857,0.005940099246799946,0.6513885855674744,0.6631256341934204,0.006308258976787329,0.6876058578491211,0.619819700717926,-0.018297770991921425,0.7340223789215088,0.6370606422424316,-0.02344631776213646,0.7969693541526794,0.7144280672073364,-0.019530687481164932,0.22996552288532257,0.8477333784103394,-0.03731420636177063,0.16681987047195435,0.6448607444763184,-0.038166385143995285,0.14706385135650635,0.638411819934845,-0.03231700882315636,0.10784565657377243,0.6415159702301025,-0.03394465520977974,0.03946072608232498,0.6901564002037048,-0.033236026763916016
213,0.5941316485404968,0.8085262179374695,0.00658752303570509,0.6504972577095032,0.6631395220756531,0.00778180593624711,0.6876822710037231,0.6173792481422424,-0.01936122216284275,0.7343712449073792,0.6366803050041199,-0.022945668548345566,0.7974964380264282,0.7158806920051575,-0.016825838014483452,0.22769781947135925,0.846253514289856,-0.03805790841579437,0.16503989696502686,0.6515333652496338,-0.040510144084692,0.1404823660850525,0.6354267001152039,-0.03509071469306946,0.10251262784004211,0.642239511013031,-0.03634592145681381,0.03817641735076904,0.6914159059524536,-0.035851508378982544
214,0.5938358306884766,0.809167742729187,0.0013555674813687801,0.6526892185211182,0.6658859252929688,0.007921985350549221,0.6893340349197388,0.619781494140625,-0.015476194210350513,0.7347362637519836,0.6391862630844116,-0.021840982139110565,0.7979863882064819,0.7185828685760498,-0.01571502350270748,0.2282477617263794,0.844926655292511,-0.04087585210800171,0.16281768679618835,0.6549669504165649,-0.04454067721962929,0.1364694982767105,0.6308749318122864,-0.03717968985438347,0.09991561621427536,0.6397006511688232,-0.0379934161901474,0.03716220706701279,0.6917644143104553,-0.03693914785981178
215,0.5942923426628113,0.8122167587280273,0.0026758727617561817,0.652734637260437,0.6664876937866211,0.009433815255761147,0.6895577311515808,0.6201280951499939,-0.012206039391458035,0.734898567199707,0.6390844583511353,-0.018875643610954285,0.7984984517097473,0.7195985317230225,-0.012917418032884598,0.22786827385425568,0.8464437127113342,-0.04106617718935013,0.16490234434604645,0.6600756049156189,-0.0449715219438076,0.13470788300037384,0.6269567012786865,-0.03842528909444809,0.09897138923406601,0.6372416615486145,-0.03981996700167656,0.03771558403968811,0.6900044083595276,-0.039191555231809616
216,0.5950279235839844,0.8118828535079956,0.004198393318802118,0.6530696153640747,0.6672776341438293,0.011523989960551262,0.6888945698738098,0.6215864419937134,-0.015464583411812782,0.7344971299171448,0.6402086019515991,-0.02190619334578514,0.7987090349197388,0.7205708622932434,-0.016452623531222343,0.22858400642871857,0.8448933959007263,-0.03848631680011749,0.1677950918674469,0.6613703966140747,-0.04329153895378113,0.13506855070590973,0.6241466403007507,-0.03616407513618469,0.09921833127737045,0.6378013491630554,-0.03693690150976181,0.03838576376438141,0.6902740001678467,-0.035858526825904846
217,0.5960551500320435,0.8131130337715149,0.010631085373461246,0.6510767340660095,0.6664913296699524,0.013977546244859695,0.688410222530365,0.6212899684906006,-0.013273580931127071,0.7343460917472839,0.6409553289413452,-0.017167530953884125,0.7992675304412842,0.7194924354553223,-0.010597608983516693,0.2286977469921112,0.8461689949035645,-0.03782239556312561,0.1684136539697647,0.6641045808792114,-0.041779469698667526,0.13497185707092285,0.6242107152938843,-0.03524881601333618,0.09835651516914368,0.636753261089325,-0.03644648194313049,0.038415320217609406,0.6886088252067566,-0.03518171235918999
218,0.5964229702949524,0.8145358562469482,0.006533978972584009,0.6521057486534119,0.667300283908844,0.01267766859382391,0.6895058751106262,0.6229608654975891,-0.011184656992554665,0.7344515323638916,0.6420106887817383,-0.01916356012225151,0.7989248633384705,0.7219520807266235,-0.01480978261679411,0.22867600619792938,0.8448978662490845,-0.03672559931874275,0.16891101002693176,0.6623586416244507,-0.0407007560133934,0.1349378526210785,0.6233903169631958,-0.0347207747399807,0.09900688380002975,0.6359883546829224,-0.03589215874671936,0.03938371688127518,0.688602089881897,-0.03448500856757164
219,0.596147894859314,0.8149372935295105,0.015113221481442451,0.651499330997467,0.6680800914764404,0.017248239368200302,0.689658522605896,0.6250092387199402,-0.011716382578015327,0.7350045442581177,0.6446772217750549,-0.016576819121837616,0.7994657754898071,0.7243444919586182,-0.01138922106474638,0.2291460931301117,0.8435379266738892,-0.04202337935566902,0.16942240297794342,0.6633812189102173,-0.047794170677661896,0.1355077624320984,0.6228145360946655,-0.04086066037416458,0.09926343709230423,0.635347843170166,-0.04154909402132034,0.03901634365320206,0.6878036260604858,-0.04023226350545883
220,0.5972167253494263,0.8169262409210205,0.012889200821518898,0.652232825756073,0.6671208143234253,0.014084264636039734,0.6910931468009949,0.6280089616775513,-0.012736659497022629,0.7358083724975586,0.6485683917999268,-0.019033674150705338,0.7998077869415283,0.7262105345726013,-0.014911112375557423,0.23019948601722717,0.8441130518913269,-0.04345079883933067,0.17019638419151306,0.6652222871780396,-0.04962265118956566,0.13483907282352448,0.6242579817771912,-0.0420442596077919,0.09997527301311493,0.6359487771987915,-0.042723074555397034,0.03989706188440323,0.6875261664390564,-0.04097125306725502
221,0.5985777974128723,0.8181184530258179,0.015284935012459755,0.6545423865318298,0.669517993927002,0.014837720431387424,0.6928253769874573,0.630443811416626,-0.014921857975423336,0.7358475923538208,0.6521937251091003,-0.01901652291417122,0.800646960735321,0.7286001443862915,-0.01391289196908474,0.2301056683063507,0.8468577861785889,-0.042180176824331284,0.1706170290708542,0.6674665212631226,-0.04830944538116455,0.13522358238697052,0.6238638162612915,-0.04192977771162987,0.09993936866521835,0.6360001564025879,-0.04270728677511215,0.0404815599322319,0.6888108253479004,-0.04053591564297676
222,0.5987074971199036,0.8225681185722351,0.005633518565446138,0.6545677781105042,0.6713550686836243,0.0065466975793242455,0.6936845779418945,0.6339069604873657,-0.02025778777897358,0.7365031242370605,0.6558780670166016,-0.02411923184990883,0.8012785911560059,0.7306594848632812,-0.017664572224020958,0.22987166047096252,0.8487991690635681,-0.04451724514365196,0.1713474690914154,0.665440559387207,-0.051413945853710175,0.13537907600402832,0.6220729351043701,-0.04535820707678795,0.09851056337356567,0.6357817053794861,-0.0455334298312664,0.040861040353775024,0.6888576745986938,-0.04312603920698166
223,0.600357711315155,0.8240551948547363,0.006478080991655588,0.6549094915390015,0.6666642427444458,0.00428878515958786,0.6941119432449341,0.6367257833480835,-0.020055146887898445,0.7369338870048523,0.6598119139671326,-0.021256985142827034,0.802274763584137,0.7326000928878784,-0.01376269944012165,0.22947245836257935,0.8485357165336609,-0.03091401234269142,0.17428137362003326,0.6631966233253479,-0.0356789231300354,0.13631629943847656,0.6198025941848755,-0.0306547824293375,0.09831864386796951,0.6392145752906799,-0.03158656135201454,0.0421648770570755,0.6960790157318115,-0.028666960075497627
224,0.6001483798027039,0.8275097608566284,-0.004230099264532328,0.6537062525749207,0.6700528860092163,-0.0071586198173463345,0.6956033110618591,0.6389355063438416,-0.02901618368923664,0.7377439737319946,0.6601671576499939,-0.030712349340319633,0.8019504547119141,0.7368199229240417,-0.02393023855984211,0.22898098826408386,0.8530189394950867,-0.04357486963272095,0.1727198362350464,0.6646448373794556,-0.05163624882698059,0.13502830266952515,0.6214181184768677,-0.04587315022945404,0.09837569296360016,0.6394378542900085,-0.044831760227680206,0.04228749871253967,0.6949646472930908,-0.041835397481918335
225,0.6011690497398376,0.8286100625991821,0.004353356081992388,0.6552131175994873,0.6707773208618164,-0.0034697302617132664,0.6961241364479065,0.6402323246002197,-0.02804538980126381,0.7382252812385559,0.6633845567703247,-0.028747638687491417,0.8025610446929932,0.7393463850021362,-0.022065702825784683,0.22909824550151825,0.854360044002533,-0.03324249014258385,0.17482449114322662,0.6661303043365479,-0.03911598026752472,0.13520364463329315,0.6233352422714233,-0.034135852009058,0.09644026309251785,0.6424084901809692,-0.034160345792770386,0.04175921529531479,0.6995599865913391,-0.030955281108617783
226,0.6008577942848206,0.8318957090377808,-0.014144516550004482,0.653526782989502,0.6708934307098389,-0.02094006910920143,0.6976669430732727,0.6386695504188538,-0.03750081732869148,0.7389416694641113,0.6632099151611328,-0.041148144751787186,0.8034860491752625,0.7437282204627991,-0.032938022166490555,0.22827211022377014,0.8528934121131897,-0.0419323593378067,0.1741093397140503,0.664753794670105,-0.04970790445804596,0.13284863531589508,0.622918963432312,-0.04449573531746864,0.09579446166753769,0.6450554728507996,-0.04308881610631943,0.0418122261762619,0.6995788812637329,-0.03944837674498558
227,0.6012972593307495,0.8343570232391357,-0.016594093292951584,0.6529775857925415,0.668199896812439,-0.024323096498847008,0.6982238292694092,0.6391974091529846,-0.03436106815934181,0.7396101951599121,0.6650504469871521,-0.04007431119680405,0.8034289479255676,0.747573971748352,-0.03297514468431473,0.22880113124847412,0.8526917099952698,-0.03950654715299606,0.17501544952392578,0.666411817073822,-0.046567074954509735,0.1332934945821762,0.622638463973999,-0.04126804694533348,0.09533735364675522,0.6450962424278259,-0.039969656616449356,0.04199247062206268,0.7019572257995605,-0.03644667565822601
228,0.6020175814628601,0.8335614204406738,-0.0162336565554142,0.6534301042556763,0.6718250513076782,-0.023193921893835068,0.6970600485801697,0.6409068703651428,-0.03544999659061432,0.7385706305503845,0.6658939719200134,-0.03910111263394356,0.8031800985336304,0.7449672222137451,-0.030062105506658554,0.22893373668193817,0.8547267913818359,-0.04754110425710678,0.17447692155838013,0.6649550795555115,-0.057269975543022156,0.13261057436466217,0.6246155500411987,-0.05203520134091377,0.09474484622478485,0.646160364151001,-0.04951887205243111,0.04146808385848999,0.6980957984924316,-0.04584981128573418
229,0.6019912362098694,0.8359240293502808,-0.01803840696811676,0.6532800793647766,0.669823169708252,-0.027372121810913086,0.6992805004119873,0.6395159959793091,-0.03492511063814163,0.7395915985107422,0.6672528982162476,-0.04009338468313217,0.8024298548698425,0.7491724491119385,-0.033237989991903305,0.22789382934570312,0.8529298305511475,-0.04128138720989227,0.17499595880508423,0.6662489771842957,-0.04840562865138054,0.13311125338077545,0.6250739693641663,-0.043637119233608246,0.09528334438800812,0.6450979709625244,-0.042182885110378265,0.042516663670539856,0.7028402090072632,-0.03825347498059273
